id,date,mean_price,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7335400345,20140528T000000,low,135000,2,1,780,6685,1,0,0,4,5,780,0,1948,0,98002,47305,-122215,880,6695
2586800140,20141118T000000,low,135000,2,1,830,7609,1,0,0,3,6,830,0,1943,0,98146,475057,-122348,1170,7609
5560000650,20141202T000000,low,135000,3,1,1520,8450,1,0,0,2,6,1120,400,1961,0,98023,47328,-122337,1320,8450
723049158,20150313T000000,low,135000,4,1,1460,18599,1.5,0,0,3,5,1460,0,1940,0,98146,475006,-122351,1320,8100
179001101,20150105T000000,low,135000,3,1,840,3000,1,0,0,3,5,840,0,1943,0,98178,47494,-122275,1010,6000
3361400980,20150512T000000,low,135000,2,1,600,6120,1,0,0,3,5,600,0,1943,1989,98168,47.5,-122317,1090,6120
3298701025,20150427T000000,low,135000,2,1,750,5217,1,0,0,4,6,750,0,1943,0,98106,475188,-122353,760,4440
1951600250,20150406T000000,low,135000,3,1,830,9600,1,0,0,3,7,830,0,1959,0,98032,473698,-122297,1240,9198
3352400661,20141110T000000,low,135900,2,1,760,3800,1,0,0,3,6,760,0,1950,0,98178,475019,-122269,1220,7410
8945100320,20140506T000000,low,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,0,98023,473076,-122362,1200,8580
7140600225,20150217T000000,low,137000,3,1,1300,10125,1,0,0,4,6,1300,0,1959,0,98002,472921,-122215,1300,10125
7972604345,20140519T000000,low,137000,3,1,950,7620,1,0,0,3,6,950,0,1954,0,98106,475178,-122346,1260,7620
2323059074,20140709T000000,low,137124,3,1,960,27442,1,0,0,4,6,960,0,1970,0,98058,474676,-122134,1100,29019
9368700270,20150401T000000,low,137900,3,1.75,1160,5082,1,0,0,3,6,580,580,1942,0,98178,47503,-122262,1730,6000
3751600025,20140514T000000,low,139000,3,1,1100,17334,1,0,0,3,7,1100,0,1978,0,98001,473003,-122.27,1530,18694
7227500910,20140624T000000,low,139000,2,1,690,5280,1,0,0,4,5,690,0,1942,0,98056,474953,-122187,1140,4860
3512100050,20150224T000000,low,139000,4,1.5,1410,10648,1,0,0,4,7,1410,0,1966,0,98030,473736,-122188,1410,10522
5466310060,20150324T000000,low,139500,2,1.5,1230,1561,2,0,0,3,7,1230,0,1983,0,98042,473768,-122149,1660,2243
9543000205,20150413T000000,low,139950,0,0,844,4269,1,0,0,4,7,844,0,1913,0,98001,472781,-122.25,1380,9600
3340401535,20141105T000000,low,140000,1,1,730,6890,1,0,0,4,4,730,0,1926,0,98055,47467,-122215,1790,7969
1951500030,20150204T000000,low,140000,3,1,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,473748,-122294,1380,10620
7888000390,20140627T000000,low,140000,3,1,1060,7473,1,0,0,3,7,1060,0,1959,0,98198,473699,-122309,1320,7912
7686203275,20150227T000000,low,140000,3,1,1240,8000,1,0,0,4,6,1040,200,1954,0,98198,474204,-122316,1240,8000
7875200005,20150115T000000,low,140000,3,1,1000,10560,1,0,0,3,7,1000,0,1955,0,98003,473217,-122317,1190,9375
4006000401,20140811T000000,low,140000,2,1,900,6400,1,0,0,2,6,900,0,1940,0,98118,475287,-122281,1350,6405
7468900270,20140729T000000,low,140000,3,1,1090,10114,1,0,0,4,7,1090,0,1955,0,98002,472975,-122223,1380,7800
1922059010,20150121T000000,low,140000,2,1,1080,6052,1,0,0,5,6,1080,0,1908,0,98030,473857,-122215,1810,7830
7614100080,20150211T000000,low,140000,3,1.75,1270,8991,2,0,0,3,7,1270,0,1981,0,98042,473563,-122149,1270,8993
7399100210,20141126T000000,low,140000,3,1.5,1200,2002,2,0,0,3,8,1200,0,1966,0,98055,474659,-122189,1270,1848
7227500865,20140519T000000,low,141800,2,1,930,4743,1,0,0,4,5,930,0,1942,0,98056,474966,-122187,930,4779
3980300371,20140926T000000,low,142000,0,0,290,20875,1,0,0,1,1,290,0,1963,0,98024,475308,-121888,1620,22850
1735800050,20150409T000000,low,142500,1,1,690,6825,1,0,0,4,5,690,0,1917,0,98002,473109,-122225,1330,5381
4330600360,20140617T000000,low,142500,4,0.75,1440,13300,1,0,0,3,6,1440,0,1948,0,98166,474761,-122337,1460,11100
4239400960,20141212T000000,low,143000,3,1,1090,3315,1,0,0,4,6,1090,0,1969,0,98092,473159,-122183,960,3120
1432400345,20150421T000000,low,144000,3,1,1250,8314,1,0,0,3,6,1250,0,1958,0,98058,474522,-122178,1188,7700
6197200021,20141106T000000,low,144000,3,1,980,6800,1,0,0,3,6,980,0,1946,0,98058,474411,-122186,1140,9975
7686205020,20150312T000000,low,144975,2,1,900,7500,1,0,0,3,5,900,0,1940,0,98198,474177,-122319,1350,7500
6099400053,20140529T000000,low,145000,3,1,1010,5490,1,0,0,3,6,1010,0,1954,0,98168,474762,-122293,1740,10658
1922059278,20141014T000000,low,145000,3,1,1010,11880,1,0,0,3,7,1010,0,1960,0,98030,473762,-122219,1150,9435
2870000040,20141110T000000,low,145000,2,1,800,8125,1,0,0,3,6,800,0,1964,0,98033,476836,-122174,2390,8125
745000005,20140825T000000,low,145000,1,0.75,480,9750,1,0,0,2,4,480,0,1948,0,98146,474982,-122362,1550,9924
1432400490,20150401T000000,low,145600,3,1,1170,7560,1,0,0,3,6,1170,0,1958,0,98058,474514,-122178,1170,7560
9320900610,20141231T000000,low,146000,3,1,900,4770,1,0,0,3,6,900,0,1969,2009,98023,473038,-122362,900,3480
111000190,20150209T000000,low,146000,2,1,780,9750,1,0,0,3,6,780,0,1937,0,98168,474816,-122322,1670,9750
3977630130,20150325T000000,low,146300,3,1,1200,9668,1,0,0,5,6,1200,0,1975,0,98092,473156,-122128,1200,9800
3347400525,20141216T000000,low,147000,3,1,1070,14000,1,0,0,3,7,1070,0,1960,0,98178,474971,-122279,920,12500
3306200230,20150303T000000,low,147000,3,1.5,1480,9606,1,0,0,4,7,1100,380,1964,0,98023,472978,-122363,1600,9619
422049178,20150212T000000,low,147200,3,1,1420,9600,1,0,0,4,6,1420,0,1954,0,98188,474232,-122292,1400,8415
1823049182,20140915T000000,low,147400,3,2,1080,9225,1,0,0,2,7,1080,0,1955,0,98146,474842,-122346,1410,9840
8802400416,20150213T000000,low,147500,3,1,1530,8498,1,0,0,3,7,1530,0,1959,0,98031,47404,-122203,1380,8498
7138000170,20150102T000000,low,147500,3,1.5,1230,10125,1,0,0,3,7,1230,0,1960,0,98198,47397,-122299,1970,10125
1865800250,20141204T000000,low,147500,3,1.75,1010,6552,1,0,0,3,7,1010,0,1969,0,98042,47375,-122117,1010,6552
123039336,20140611T000000,low,148000,1,1,620,8261,1,0,0,3,5,620,0,1939,0,98106,475138,-122364,1180,8244
2114700615,20140708T000000,low,148000,2,1,630,4200,1,0,0,3,6,630,0,1930,0,98106,475329,-122348,970,4200
1682000350,20140708T000000,low,148226,3,1,1400,7360,1,0,0,4,7,1400,0,1968,0,98092,473123,-122186,1600,8030
2891000610,20141211T000000,low,148900,4,1.75,1700,6000,1,0,0,3,7,1700,0,1967,0,98002,473252,-122208,1280,6000
723049156,20140523T000000,low,149000,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,98146,474899,-122337,1500,7980
4239400920,20140922T000000,low,149000,3,1,1090,2800,1,0,0,3,6,1090,0,1969,0,98092,473162,-122183,1040,2960
9536601996,20140610T000000,low,149500,3,1,1010,9450,1,0,0,4,7,1010,0,1959,0,98198,473592,-122315,1240,9450
3530530110,20150217T000000,low,149900,2,1.75,1090,1950,1,0,0,4,8,1090,0,1982,0,98198,473782,-122319,1360,3426
5126900310,20150325T000000,low,150000,2,1,1100,7200,1,0,0,4,6,1100,0,1944,0,98058,474752,-122172,1390,7200
2873000260,20150305T000000,low,150000,3,1,1250,7210,1,0,0,4,7,1250,0,1968,0,98031,474169,-122168,1010,7210
8651430370,20150425T000000,low,150000,3,1,1240,5200,1,0,0,3,6,1240,0,1969,0,98042,473701,-122079,870,5200
4058802105,20140904T000000,low,150000,3,1,1450,6776,1,0,0,3,7,1450,0,1952,0,98178,475056,-122244,1680,7200
522069097,20141125T000000,low,150000,2,1,720,212137,1,0,0,3,5,720,0,1982,0,98058,47422,-122066,2010,109642
1437500015,20140709T000000,low,150000,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,98014,477112,-121315,800,18297
1723049567,20140730T000000,low,150000,3,1,1320,24684,1,0,0,3,7,1320,0,1979,0,98168,474771,-122322,1120,21214
7116000425,20141125T000000,low,150000,2,1,720,4120,1,0,0,5,5,720,0,1915,0,98002,47303,-122217,940,6180
4302201045,20140528T000000,low,150000,3,1,820,7680,1.5,0,0,3,6,820,0,1910,0,98106,47528,-122359,1470,6912
5062300280,20150416T000000,low,150000,3,1,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,477087,-121352,1330,16250
5126900100,20140923T000000,low,150000,2,1,790,7275,1,0,0,4,6,790,0,1944,0,98058,474771,-122174,850,7399
2113701095,20140717T000000,low,150000,2,1,830,4045,1,0,0,3,6,830,0,1943,0,98106,475293,-122351,1100,4116
6031400013,20140616T000000,low,150000,3,1.5,1230,8056,1,0,0,4,6,1230,0,1949,0,98168,474878,-122314,850,6714
7888000400,20140603T000000,low,150000,3,1,1320,8220,1,0,0,3,7,1320,0,1959,0,98198,473697,-122309,1320,7920
523049195,20140522T000000,low,150000,2,1,820,10270,1,0,0,3,7,820,0,1954,0,98168,475119,-122329,1670,10086
1843200350,20140722T000000,low,150000,2,1.5,1360,1934,2,0,0,4,7,1360,0,1978,0,98092,472857,-122189,1360,1898
425000230,20141230T000000,low,150000,2,1,870,5700,1,0,0,4,6,870,0,1957,0,98056,47498,-122.17,1020,5700
2976800749,20141031T000000,low,150000,4,2,1460,7254,1,0,0,3,6,1460,0,1959,0,98178,475056,-122254,1460,7236
8698600395,20150324T000000,low,150000,2,1,1250,5208,1,0,0,3,7,1050,200,1951,0,98002,473063,-122219,1030,5354
2788400020,20140710T000000,low,150000,3,1,1200,9527,1,0,0,3,7,1200,0,1959,0,98168,475112,-122316,1510,9457
3089000005,20140724T000000,low,150000,2,1,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,472959,-122377,1550,14440
3426079024,20140521T000000,low,150000,3,1,1010,25000,1,0,0,3,6,1010,0,1966,0,98014,476927,-121901,2020,101494
4031000250,20140626T000000,low,150000,3,1,1310,9612,1,0,0,3,7,960,350,1962,0,98001,472958,-122285,1310,9812
7200179,20141016T000000,low,150000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47484,-122211,1480,6969
3395800455,20140625T000000,low,150000,2,1,890,8100,1,0,0,3,6,890,0,1942,0,98146,474839,-122.34,1260,8100
8864000250,20140827T000000,low,150550,4,1,1470,6061,1.5,0,0,3,7,1470,0,1945,0,98168,474819,-122289,1230,6175
7227500830,20140528T000000,low,151000,2,1,720,4222,1,0,0,4,5,720,0,1942,0,98056,474965,-122186,860,4785
2114700090,20150301T000000,low,151000,2,0.75,720,5040,1,0,0,3,4,720,0,1949,0,98106,475323,-122347,1290,4120
7520000695,20141104T000000,low,151100,3,1,840,4495,1,0,0,3,6,840,0,1921,0,98146,47496,-122349,1260,7434
3423059081,20141009T000000,low,151600,2,1,1060,16988,1,0,0,3,6,1060,0,1954,0,98058,474305,-122157,2320,10580
1113000430,20140729T000000,low,152000,3,1,902,10464,1,0,0,3,7,902,0,1965,0,98198,47363,-122308,1510,7210
5147600095,20150121T000000,low,152000,3,1.75,1070,7754,1,0,0,3,6,1070,0,1953,0,98146,475079,-122344,950,7740
8651442810,20140710T000000,low,152000,3,1,920,4875,1,0,0,4,7,920,0,1978,0,98042,473623,-122.09,1160,4875
4239400730,20140625T000000,low,152000,3,1,1090,3264,1,0,0,4,6,1090,0,1969,0,98092,473155,-122182,1090,3330
1822059057,20140725T000000,low,152000,2,1,700,13500,1,0,0,3,4,700,0,1920,0,98031,473882,-122208,1600,10124
3163600076,20140730T000000,low,152275,1,1,1020,6871,1,0,0,3,6,1020,0,1937,1946,98146,475051,-122338,1260,6933
4222310010,20141226T000000,low,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,473467,-122307,1440,7752
4239400840,20141029T000000,low,152500,3,1,1090,3523,1,0,0,4,6,1090,0,1969,0,98092,473161,-122182,1030,3200
2420069017,20150324T000000,low,152900,1,1,900,4368,1,0,0,5,6,900,0,1915,1950,98022,472107,-121.99,1290,5000
4168000060,20150226T000000,low,153000,3,1,1200,10500,1,0,0,3,7,1200,0,1962,0,98023,47322,-122351,1350,10500
7568700480,20150323T000000,low,153000,2,1,1140,10152,1,0,0,3,6,760,380,1942,0,98155,477369,-122321,1340,10141
7812801115,20140613T000000,low,153000,3,1,1270,6405,1.5,0,0,3,6,1270,0,1944,0,98178,474959,-122241,1110,6405
4337600005,20150203T000000,low,153000,2,1,710,9000,1,0,0,5,6,710,0,1943,0,98166,474811,-122339,1230,9000
4356200210,20150318T000000,low,153500,3,1,890,4810,1,0,0,3,6,890,0,1910,0,98118,475153,-122266,1230,6057
818500490,20141009T000000,low,153503,2,2.5,1240,3649,2,0,0,3,7,1240,0,1986,0,98003,473241,-122322,1400,3721
4045500130,20140909T000000,low,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,476981,-121875,1880,38996
3356403304,20141016T000000,low,154000,3,3,1530,9997,1,0,0,3,6,1020,510,1992,0,98001,472861,-122252,1410,9997
7973202225,20150106T000000,low,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,475104,-122342,1310,8640
4383500030,20140924T000000,low,154500,3,1,890,9465,1,0,0,3,6,890,0,1957,0,98148,474388,-122328,1590,9147
