id,date,mean_price,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3521069150,20141017T000000,mid,431000,3,2.5,2440,71002,1,0,0,4,9,2440,0,1996,0,98022,472689,-122.01,3170,84000
2781230080,20150408T000000,mid,431000,4,2.5,3040,6000,2,0,0,3,9,3040,0,2007,0,98038,473473,-122.03,2640,6000
3755100540,20140725T000000,mid,431200,5,1.75,1360,10609,1,0,0,3,7,1060,300,1966,0,98034,477203,-122229,1490,9935
8682280490,20140801T000000,mid,431500,2,2,1370,4866,1,0,0,3,8,1370,0,2005,0,98053,47704,-122012,1365,4784
5637500094,20140522T000000,mid,431500,3,3.5,1900,1612,2,0,0,3,8,1430,470,2008,0,98136,47544,-122385,1780,1525
643500030,20141114T000000,mid,431650,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,475922,-122146,1530,7700
2026049097,20141125T000000,mid,431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,0,98125,477262,-122316,1400,8785
1775800510,20150324T000000,mid,432000,4,1,1750,12528,1,0,0,4,7,1750,0,1967,0,98072,47743,-122097,1550,14120
1726069179,20141223T000000,mid,432000,3,1.75,2410,51763,1,0,0,4,8,1410,1000,1981,0,98077,477429,-122056,2410,49207
5101406489,20150501T000000,mid,432000,3,2,1400,6380,1,0,0,4,7,700,700,1924,0,98125,477015,-122316,1690,5800
6744700423,20140606T000000,mid,432000,3,1.75,1470,6250,1,0,3,4,7,1070,400,1939,0,98155,477394,-122288,2630,7050
2780700050,20141106T000000,mid,432000,3,2.5,1920,9812,2,0,0,3,8,1920,0,2000,0,98028,477633,-122243,1830,10534
4318200440,20140522T000000,mid,432000,3,2.25,1470,1578,2,0,0,3,8,1090,380,2007,0,98136,475388,-122387,1470,1668
3981200660,20140715T000000,mid,432000,3,2,2190,13673,1,0,0,4,9,2190,0,1994,0,98042,473542,-122098,2770,13804
2473372170,20140806T000000,mid,432000,4,3.25,2820,13059,2,0,0,4,8,2820,0,1976,0,98058,474508,-122132,2360,8600
6204410330,20141020T000000,mid,432000,4,1.75,2410,8400,1,0,0,3,7,1600,810,1978,0,98011,477341,-122.2,1850,8400
7821200375,20150126T000000,mid,432000,2,1,960,3235,1,0,0,4,7,960,0,1916,0,98103,47661,-122344,1290,2069
1839920160,20140714T000000,mid,432000,3,2,1870,7080,1,0,0,4,7,1210,660,1969,0,98034,477244,-122179,1620,8000
9269200340,20150423T000000,mid,432000,4,1.75,1970,5160,1.5,0,0,3,7,1970,0,1942,0,98126,47534,-122373,1230,4920
3220079017,20150213T000000,mid,432000,5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,98022,471776,-121944,2240,220232
4038500330,20150407T000000,mid,432000,3,1.75,1550,8134,1,0,0,4,7,1550,0,1959,0,98008,476136,-122121,1360,8000
7852150220,20140603T000000,mid,432000,3,2.5,1970,4036,2,0,0,4,7,1970,0,2003,0,98065,475335,-121869,1960,5020
6791100410,20140919T000000,mid,432000,3,2.5,1660,15000,1,0,0,4,7,1660,0,1970,0,98075,475803,-122.05,2060,15015
8807810110,20140522T000000,mid,432000,3,2.75,2200,14925,1,0,0,3,6,1100,1100,1982,0,98053,476606,-122059,1520,14212
7525100530,20150411T000000,mid,432100,3,2.25,1790,2240,2,0,0,4,8,1790,0,1975,0,98052,476343,-122106,1780,2560
9527000490,20140730T000000,mid,432100,3,1.75,1840,7350,1,0,0,3,8,1310,530,1976,0,98034,477089,-122.23,1860,7000
3904901570,20150320T000000,mid,432250,3,2.25,1440,6232,2,0,0,3,7,1440,0,1985,0,98029,475658,-122018,1740,5999
2634500070,20150116T000000,mid,432500,3,2,1720,8145,2,0,0,5,7,1720,0,1949,0,98155,477393,-122325,1400,8138
565300110,20141216T000000,mid,432500,3,2.5,2390,6435,1,0,0,3,8,1600,790,1978,0,98034,47726,-122194,2020,7300
2231000020,20140812T000000,mid,432500,3,2.5,1930,7120,1,0,0,4,7,1420,510,1961,0,98133,477715,-122.34,1600,8352
6046401030,20140528T000000,mid,432500,3,1.75,1980,5100,1,0,0,3,7,1270,710,1965,0,98103,476911,-122347,1400,5100
6139800390,20141006T000000,mid,432500,3,2.5,1940,10800,1,0,0,3,8,1340,600,1979,0,98077,477471,-122075,2080,9600
8562600260,20141120T000000,mid,432500,3,1.75,1470,7350,1,0,0,3,8,1470,0,1963,0,98052,476687,-122154,1470,7350
7852130640,20140602T000000,mid,432500,3,2.5,2240,6396,2,0,0,3,7,2240,0,2002,0,98065,475356,-121881,2610,5128
3644100030,20150209T000000,mid,432500,4,1.75,1500,1856,1,0,0,5,7,750,750,1901,0,98144,475917,-122296,1220,1739
1787600209,20140909T000000,mid,432500,3,2.5,1340,8867,2,0,0,3,8,1340,0,1984,0,98125,47724,-122327,1630,7287
9187200095,20141202T000000,mid,432500,6,2,3080,5500,2,0,0,1,7,3080,0,1900,0,98122,476031,-122296,1830,5000
9306500200,20150401T000000,mid,432500,3,3,2500,6000,2,0,0,3,8,2500,0,2012,0,98058,474408,-122161,2130,6000
9578501030,20140729T000000,mid,432500,4,2.5,3172,5033,2,0,0,3,8,3172,0,2014,0,98023,472961,-122348,2704,5232
7787110060,20141013T000000,mid,432900,3,2.5,2210,9226,2,0,0,3,8,2210,0,1998,0,98045,474849,-121782,2430,8902
4140090420,20150318T000000,mid,433000,3,1.75,2160,8565,1,0,0,3,8,1730,430,1971,0,98028,477664,-122262,2910,9570
4027700797,20140807T000000,mid,433000,3,2,1920,7200,1,0,0,3,7,1300,620,1984,0,98028,477703,-122265,2010,7200
7972600910,20150507T000000,mid,433000,4,2,1840,4760,1.5,0,0,4,6,1080,760,1929,0,98106,475297,-122349,1170,5950
4246000180,20140523T000000,mid,433000,4,1.75,1830,9600,1,0,0,4,7,1010,820,1966,0,98006,475728,-122125,1910,11100
4415600030,20150316T000000,mid,433000,3,2.75,2000,7200,1,0,0,3,7,1000,1000,1954,2014,98166,474531,-122352,1440,7200
8029550160,20140516T000000,mid,433000,4,2.5,2280,7568,2,0,0,4,7,2280,0,2001,0,98056,475115,-122194,2280,5312
2568800160,20141015T000000,mid,433000,4,1,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,477037,-122293,2030,7938
1105000571,20140610T000000,mid,433000,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,0,98118,475412,-122.27,1780,6200
3332000715,20140701T000000,mid,433000,4,1.5,1550,5053,1,0,0,4,7,1180,370,1963,0,98118,475499,-122274,1450,5639
4092302096,20150325T000000,mid,433000,3,2.5,1270,1062,2,0,0,3,8,1060,210,2008,0,98105,476568,-122321,1260,1112
3862700020,20150423T000000,mid,433190,3,2.5,1650,2787,2,0,0,3,8,1650,0,2014,0,98065,475336,-121838,1760,2787
723099044,20140807T000000,mid,433200,3,2.5,2075,16200,2,0,0,3,8,2075,0,2002,0,98045,474848,-121698,2300,32379
1657300270,20150312T000000,mid,433495,4,2.25,3010,10925,2,0,0,4,9,3010,0,1988,0,98092,473326,-122201,2690,10925
6392003490,20140723T000000,mid,433500,3,1,1230,6000,1,0,0,4,7,780,450,1937,0,98115,476839,-122281,1570,5000
263000291,20140904T000000,mid,433500,3,1.75,1540,9450,1,0,0,4,6,1040,500,1919,0,98103,476985,-122348,1200,5400
8944550140,20140519T000000,mid,433500,3,2.5,2200,3360,2,0,0,3,8,2200,0,2009,0,98118,475418,-122287,2130,3423
1737300110,20140826T000000,mid,434000,4,3,2010,8171,2,0,0,3,8,2010,0,1973,0,98011,477688,-122218,2090,8203
3574801310,20141216T000000,mid,434000,3,2.25,1750,9353,1,0,0,3,7,1210,540,1987,0,98034,477305,-122225,1930,8545
3818700016,20141007T000000,mid,434000,3,1.75,1660,8301,1,0,0,5,7,1660,0,1955,0,98028,477647,-122263,1660,9489
3764390100,20140722T000000,mid,434000,3,2.75,1830,3200,2,0,0,3,8,1830,0,1991,0,98034,477155,-122218,2030,3331
3876300080,20141224T000000,mid,434400,5,1.75,1960,7875,1,0,0,4,7,1960,0,1968,0,98034,477256,-122.18,1800,7764
9477000060,20150331T000000,mid,434500,3,1.75,1650,7965,1,0,0,4,7,1650,0,1967,0,98034,477335,-122193,1560,7350
3876312370,20140915T000000,mid,434500,3,1.75,1930,7210,1,0,0,3,7,1110,820,1975,0,98072,47735,-122174,1870,7877
6817800220,20140829T000000,mid,434900,3,2,1520,11067,1,0,0,3,7,1140,380,1983,0,98074,476326,-122033,1280,11371
126039256,20140904T000000,mid,434900,3,2,1520,5040,2,0,0,3,7,1520,0,1977,2006,98177,47777,-122362,1860,8710
3790600080,20150408T000000,mid,434975,3,2.25,1590,9960,1,0,0,3,7,1060,530,1976,0,98155,477742,-122287,1860,9760
7132300695,20150421T000000,mid,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47592,-122307,1590,2577
7203102050,20140728T000000,mid,435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,98053,476969,-122026,1600,4697
5101405124,20140912T000000,mid,435000,4,2.5,1700,6380,1,0,0,4,7,850,850,1940,0,98115,476988,-122319,1380,6380
1138020200,20140903T000000,mid,435000,4,1.5,1510,6460,1,0,0,3,7,1070,440,1970,0,98034,477121,-122214,1450,6630
7625701891,20140806T000000,mid,435000,3,1,1400,4800,1,0,0,4,6,700,700,1917,0,98136,475499,-122391,1470,6000
3812400070,20150506T000000,mid,435000,5,1,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,475453,-122278,1360,6750
7202290160,20150114T000000,mid,435000,3,2.5,1560,3987,2,0,0,3,7,1560,0,2002,0,98053,47687,-122043,1600,3152
5415300060,20140813T000000,mid,435000,6,3.5,2400,8620,2,0,0,3,8,1640,760,1987,0,98034,477152,-122162,1940,7350
6117501820,20150428T000000,mid,435000,2,1,790,11234,1,0,0,4,6,790,0,1942,0,98166,474413,-122349,1930,11871
5104450070,20150309T000000,mid,435000,4,2.25,2730,7506,2,0,0,4,8,2730,0,1987,0,98058,474627,-122152,2390,8015
5088500310,20150312T000000,mid,435000,3,2,2660,16677,1,0,0,3,9,2210,450,1990,0,98038,473689,-122055,2660,11355
1088000030,20141203T000000,mid,435000,4,2.25,1990,8548,2,0,0,3,8,1990,0,1973,0,98033,47667,-122178,2320,8926
6300000378,20150303T000000,mid,435000,4,2,2030,4033,2,0,0,4,7,1630,400,1925,0,98133,477056,-122342,1350,1340
1036100100,20140702T000000,mid,435000,3,2.5,1900,7984,2,0,0,3,8,1900,0,1993,0,98011,477433,-122194,2650,9352
2489200165,20140807T000000,mid,435000,3,1,1050,5500,1,0,0,3,6,930,120,1920,0,98126,475402,-122.38,1410,5834
2201500490,20150406T000000,mid,435000,3,1,950,10080,1,0,0,4,7,950,0,1954,0,98006,47572,-122139,1060,10000
1049010300,20150427T000000,mid,435000,4,2,1650,4745,1,0,0,3,7,1130,520,1972,0,98034,477359,-122.18,1650,5184
808300090,20150116T000000,mid,435000,4,2.5,2650,9065,2,0,0,3,7,2650,0,2000,0,98019,477258,-121959,2590,13218
1524079156,20140610T000000,mid,435000,5,2.25,1970,15247,1,0,0,3,7,1450,520,1986,0,98024,475669,-121905,1300,10800
1221079058,20140827T000000,mid,435000,2,1,1120,88327,1.5,0,0,4,6,1120,0,1972,0,98010,473205,-121867,1640,136662
7853230590,20141029T000000,mid,435000,4,2.5,2190,6578,2,0,0,3,7,2190,0,2004,0,98065,475305,-121847,2190,5416
3876312490,20150414T000000,mid,435000,4,2.25,1910,8400,2,0,0,3,7,1910,0,1975,0,98072,477352,-122175,1910,8400
2591820080,20141103T000000,mid,435000,4,2.5,2130,10375,2,0,0,4,8,2130,0,1986,0,98058,474381,-122.16,2220,8508
3626039415,20140611T000000,mid,435000,3,2.5,1420,2581,3,0,0,3,7,1420,0,2004,0,98133,477027,-122357,1420,2509
5255710010,20141215T000000,mid,435000,3,1.75,2030,13700,1,0,0,3,8,1630,400,1976,0,98011,477726,-122197,2120,11200
1934800086,20141120T000000,mid,435000,2,2.5,1560,1222,2,0,0,3,8,1080,480,2008,0,98122,47604,-122307,1560,2081
1523069215,20140603T000000,mid,435000,3,1.75,2220,132858,1,0,0,3,7,1110,1110,1988,0,98027,474853,-122034,2130,77536
8663370020,20140806T000000,mid,435000,3,2,1610,6911,1,0,0,3,7,1260,350,1988,0,98034,477188,-122177,1630,6911
3570300080,20141028T000000,mid,435000,3,2.25,1380,3015,2,0,0,3,7,1380,0,2009,0,98052,476783,-122157,1930,3612
1558500050,20141113T000000,mid,435000,3,2.5,3380,7074,2,0,0,3,8,2200,1180,1999,0,98019,477462,-121978,2060,6548
7504001440,20140915T000000,mid,435000,2,1.75,1910,12142,1,0,0,3,9,1910,0,1976,0,98074,476276,-122053,2580,12326
1770000130,20141126T000000,mid,435000,3,1.75,1750,16748,1,0,0,3,7,1330,420,1978,0,98072,477421,-122089,1750,16050
9214400396,20150227T000000,mid,435000,2,1,990,5643,1,0,0,3,7,870,120,1947,0,98115,476802,-122298,1280,5700
6392001950,20140908T000000,mid,435000,3,2.5,1470,3000,1,0,0,3,7,930,540,1985,0,98115,476832,-122286,1470,5588
7937600380,20150217T000000,mid,435000,4,2,1960,50112,1,0,0,4,7,1050,910,1963,0,98058,474353,-122084,2340,44967
2202500290,20140502T000000,mid,435000,4,1,1450,8800,1,0,0,4,7,1450,0,1954,0,98006,475746,-122135,1260,8942
3298300210,20150219T000000,mid,435000,3,1,940,7590,1,0,0,4,6,940,0,1959,0,98008,476231,-122.12,1250,7590
6675500035,20140613T000000,mid,435000,3,1.75,1500,8173,1,0,0,3,7,1500,0,1997,0,98034,477293,-122227,1970,8173
8665050450,20140912T000000,mid,435000,3,2.5,1730,4065,2,0,0,3,8,1730,0,1996,0,98029,475668,-122005,1730,4094
106000015,20140619T000000,mid,435000,3,1.75,1310,8065,1,0,0,4,6,1310,0,1948,0,98117,47701,-122368,1420,8100
2896400300,20150319T000000,mid,435000,4,2.25,1780,2684,2,0,0,3,7,1780,0,2002,0,98072,477642,-122149,1670,2426
2138000120,20140626T000000,mid,435000,4,2.75,2110,8751,1,0,0,3,7,1510,600,1962,0,98011,477617,-122215,1660,10295
322069010,20150508T000000,mid,435000,3,2,2570,233481,1.5,0,0,4,8,2570,0,1986,0,98038,474199,-122034,2280,157687
1422300100,20140929T000000,mid,435000,3,2.5,1730,46638,2,0,0,3,8,1730,0,1991,0,98045,474614,-121709,1750,35508
2044500201,20140609T000000,mid,435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,0,98125,477156,-122317,1970,8101
6450303950,20140505T000000,mid,435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,98133,477308,-122.34,1200,5250
9485950040,20140606T000000,mid,435000,4,2.75,3270,50994,2,0,0,4,8,2720,550,1983,0,98042,47347,-122087,2780,36036
8024202350,20140721T000000,mid,435000,2,1,1650,5106,1,0,0,3,7,1090,560,1960,0,98115,476992,-122309,1300,6947
7579200767,20141105T000000,mid,435000,2,2,1440,1170,2,0,0,3,9,960,480,2004,0,98116,475592,-122385,1440,1350
2126049154,20141217T000000,mid,435000,4,2.75,2160,8148,1,0,0,3,7,1410,750,1978,0,98125,477261,-122306,2060,8100
2832100910,20140708T000000,mid,435000,4,2.75,2230,9640,1,0,0,3,8,1320,910,1998,0,98125,477269,-122325,2100,9600
2767704055,20140609T000000,mid,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,0,98107,476751,-122372,1410,5000
8035350090,20140616T000000,mid,435000,3,2.5,2300,9521,2,0,0,3,8,2300,0,2003,0,98019,477447,-121976,3020,10042
3760500240,20150512T000000,mid,435000,2,0.75,750,16321,1,0,1,3,4,750,0,1936,0,98034,476985,-122229,3020,10625
425079046,20140729T000000,mid,435000,3,2.5,1778,147823,2,0,0,3,7,1778,0,1999,0,98014,476811,-121915,2840,43676
5706201360,20150219T000000,mid,435000,5,1.5,1720,12551,1,0,0,3,7,1720,0,1967,0,98027,475241,-122053,1560,12960
1972202010,20140801T000000,mid,435000,3,3,1440,1350,3.5,0,2,3,8,1440,0,2005,0,98103,476525,-122345,1440,1350
3735901600,20140606T000000,mid,435000,2,1,1260,4080,1.5,0,0,5,7,1260,0,1926,0,98115,47687,-122.32,1720,4080
1313300400,20140701T000000,mid,435000,3,2.5,2530,13446,2,0,0,3,9,2530,0,1993,0,98019,477345,-121961,2450,13446
2206700070,20141013T000000,mid,435000,3,1,1120,9656,1,0,0,5,7,1120,0,1955,0,98006,47567,-122139,1720,9908
1232001040,20141016T000000,mid,435000,3,1,1180,4219,1,0,0,3,7,1060,120,1939,0,98117,476867,-122378,1630,4219
1072010510,20150210T000000,mid,435000,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,474774,-122142,2340,11340
3816300105,20150112T000000,mid,435000,4,2.5,2060,10125,2,0,0,4,7,1560,500,1979,0,98028,47764,-122262,1760,9876
5592900105,20150213T000000,mid,435000,4,1.75,2520,7200,1,0,2,5,7,1260,1260,1955,0,98056,474835,-122192,2360,7300
3448700070,20140723T000000,mid,435000,4,2.5,2440,5350,2,0,0,3,7,2440,0,2003,0,98059,474891,-122149,2440,5090
2061800045,20150122T000000,mid,435000,6,2.5,2270,11970,1,0,0,3,7,1470,800,1964,0,98011,477722,-122204,2270,10640
7853230270,20140804T000000,mid,435000,3,2.5,2370,6082,2,0,0,3,7,2370,0,2004,0,98065,475288,-121846,2690,6152
3629970610,20140718T000000,mid,435000,3,2.5,1600,2375,2,0,0,3,7,1600,0,2005,0,98029,475531,-121996,1830,2375
2525000760,20141105T000000,mid,435000,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,98059,47483,-122164,1650,8625
3111300040,20140801T000000,mid,435000,3,2.25,1740,8491,1,0,0,3,8,1240,500,1958,0,98177,477758,-122379,2080,8494
3034200142,20140923T000000,mid,435000,3,1.5,1740,6988,1,0,0,3,7,1600,140,1950,0,98133,477211,-122.33,1650,7500
9297300395,20140527T000000,mid,435000,3,1,1270,4000,1.5,0,2,3,7,1270,0,1928,0,98126,475695,-122376,1560,4000
3131201563,20140625T000000,mid,435000,2,1,1060,3036,1.5,0,0,4,6,1060,0,1943,0,98105,476578,-122324,1730,5535
3488300085,20140919T000000,mid,435000,2,1,720,5600,1,0,0,4,7,720,0,1920,0,98116,475641,-122391,1330,5600
1473120230,20141223T000000,mid,435000,4,2.5,2940,7590,2,0,0,3,9,2940,0,1991,0,98058,474341,-122.16,2550,8360
5651010150,20150510T000000,mid,435000,3,2.5,1930,5790,2,0,0,4,7,1930,0,1988,0,98011,477733,-122.17,1790,4901
826059152,20141117T000000,mid,435000,5,1,2170,65340,1.5,0,0,4,7,1670,500,1930,0,98011,477555,-122204,3170,12884
8122101115,20150421T000000,mid,435000,4,2.5,2180,6500,2,0,0,3,7,1410,770,1945,0,98126,475365,-122.37,920,6500
1937300180,20140606T000000,mid,435000,3,2,980,5000,1,0,0,3,6,980,0,1940,0,98144,47595,-122308,1970,3025
3971700635,20150506T000000,mid,435000,4,3,2270,7245,1,0,0,3,7,1410,860,1979,0,98155,477722,-122315,1740,7571
8122100235,20150413T000000,mid,435000,2,1,960,6250,1,0,0,4,6,740,220,1940,0,98126,475378,-122375,1090,6000
1839920050,20150414T000000,mid,435000,3,2,1270,10713,1,0,0,4,7,1270,0,1969,0,98034,477247,-122181,1620,8250
5088500170,20141027T000000,mid,435000,3,2.5,2530,16102,2,0,0,3,9,2530,0,1989,0,98038,47371,-122055,2370,14957
9528104360,20140912T000000,mid,435000,2,1.5,901,1245,3,0,0,3,7,901,0,2001,0,98115,476774,-122325,1138,1137
7170200080,20140617T000000,mid,435000,2,1,1230,3800,1,0,0,3,7,1230,0,1928,0,98115,476797,-122292,1610,3800
1442300005,20150218T000000,mid,435000,3,2,2040,6880,2,0,0,4,7,2040,0,1954,0,98133,477601,-122351,1710,7597
5592900285,20141104T000000,mid,435000,4,2,2630,9663,1,0,1,4,8,1330,1300,1956,0,98056,474841,-122.19,1900,8894
9297300500,20141023T000000,mid,435000,2,1,870,4000,1,0,2,3,7,870,0,1950,0,98126,475682,-122374,1690,4000
2112700185,20150325T000000,mid,435000,3,2.5,3110,6000,1,0,2,3,8,1560,1550,1967,0,98106,475331,-122353,2060,6000
3336000050,20150501T000000,mid,435000,6,3,3560,4290,1,0,0,4,7,1780,1780,1957,0,98118,475282,-122269,3040,6000
2769602135,20140813T000000,mid,435000,3,2,1380,2500,1,0,0,3,7,750,630,1986,0,98107,476753,-122363,1630,3800
4154304505,20140919T000000,mid,435000,2,1,2240,7200,1,0,0,4,7,1120,1120,1940,0,98118,475631,-122271,1390,6000
7658600150,20140630T000000,mid,435000,4,2,1880,3840,1,0,0,3,7,970,910,1904,0,98144,475929,-122303,1670,1820
3831250150,20150326T000000,mid,435000,3,2.75,2692,6197,2,0,0,3,9,2692,0,2007,0,98030,473569,-122202,2336,5700
2619950740,20150109T000000,mid,435000,3,2.5,2260,5100,2,0,0,3,8,2260,0,2007,0,98019,477341,-121968,2260,5100
1972201161,20150323T000000,mid,435000,1,1,670,1800,1,0,0,5,6,670,0,1905,0,98103,47654,-122.35,1330,3360
9297300590,20141103T000000,mid,435000,4,1.75,2290,4400,1,0,3,3,7,1290,1000,1959,0,98126,475698,-122375,1820,4000
4449800063,20150403T000000,mid,435000,2,1,750,2786,1,0,0,5,7,750,0,1947,0,98117,476892,-122393,1700,4653
662440030,20150326T000000,mid,435000,4,2.5,3100,4699,2,0,0,3,9,3100,0,2010,0,98038,473785,-122023,2450,5130
1776230060,20140708T000000,mid,435000,4,2.5,2150,3143,2,0,0,3,7,2150,0,2010,0,98059,475048,-122154,2640,3200
7852130800,20140513T000000,mid,435000,4,2.25,2140,6355,2,0,0,3,7,2140,0,2002,0,98065,475367,-121.88,2480,5746
2770601769,20140617T000000,mid,435000,3,2.25,1230,1238,2,0,0,3,8,1080,150,2009,0,98199,476519,-122384,1230,953
3448740190,20140709T000000,mid,435000,4,2.5,2550,5200,2,0,0,3,7,2550,0,2009,0,98059,474919,-122153,2550,4660
525049174,20150402T000000,mid,435000,3,1.5,1180,1231,3,0,0,3,7,1180,0,2008,0,98115,476845,-122315,1280,3360
2461900448,20140616T000000,mid,435000,3,2,1980,2674,3,0,0,3,8,1980,0,2007,0,98136,475524,-122382,1440,2674
2113700790,20150312T000000,mid,435010,3,1,1270,4000,1,0,0,3,7,1120,150,1954,0,98106,475293,-122354,1220,4600
3904901710,20150224T000000,mid,435500,3,2.25,1450,4789,2,0,0,3,7,1450,0,1985,0,98029,475665,-122018,1560,4490
3213200245,20150115T000000,mid,435500,1,1.75,1020,4512,1,0,0,3,7,770,250,1937,0,98115,476724,-122266,1230,5029
6378500125,20150501T000000,mid,436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,477107,-122352,1440,7530
7300700056,20141029T000000,mid,436000,3,2.25,2120,6710,1,0,0,5,7,1420,700,1959,0,98155,477461,-122324,1880,6960
3578110020,20141001T000000,mid,436000,3,2.25,1800,6680,2,0,0,3,8,1800,0,1983,0,98034,477293,-122223,1630,8621
3840700653,20141212T000000,mid,436000,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,477149,-122235,1880,9525
9324800455,20141023T000000,mid,436000,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,98125,477326,-122288,2790,8100
993002127,20150223T000000,mid,436000,3,2.25,1480,1384,3,0,0,3,8,1480,0,2008,0,98103,47691,-122342,1310,1329
9828202325,20140619T000000,mid,436000,2,1,790,6600,1,0,0,3,6,790,0,1949,0,98122,476149,-122293,1520,4400
1226039054,20150316T000000,mid,436000,3,1.5,1500,10200,1,0,0,3,8,1300,200,1955,0,98177,477598,-122359,1950,9500
4319200450,20150120T000000,mid,436000,4,1,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,475372,-122382,1810,6600
7905380280,20140822T000000,mid,436000,4,2,1600,15044,1,0,0,3,7,1600,0,1972,0,98034,47.72,-122216,1660,8102
808300470,20141202T000000,mid,436000,4,2.5,2495,5751,2,0,0,3,7,2495,0,2002,0,98019,477243,-121957,2490,6300
5104200470,20150325T000000,mid,436000,5,3,2720,9856,2,0,0,4,8,2720,0,1969,0,98059,474778,-122146,1420,9685
9269260420,20141110T000000,mid,436000,4,2.5,2640,3899,2,0,0,3,7,2640,0,2000,0,98011,47754,-122217,2460,4057
3876313170,20141209T000000,mid,436000,3,2.25,1770,8000,1,0,0,4,7,1350,420,1976,0,98072,477358,-122.17,1850,7875
475000176,20141222T000000,mid,436000,3,2.5,1150,1193,2,0,0,3,8,1020,130,2006,0,98107,476684,-122365,1450,1640
2767704777,20140919T000000,mid,436000,3,2.5,1460,1238,2,0,0,3,8,1200,260,2008,0,98107,476719,-122374,1280,1257
9267200226,20140502T000000,mid,436110,3,2.5,1770,1235,3,0,0,3,8,1600,170,2007,0,98103,476965,-122342,1680,1203
3343903647,20141028T000000,mid,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,98056,475133,-122196,2030,9420
6306800010,20140811T000000,mid,436472,4,2.5,2692,8392,2,0,0,3,9,2692,0,2014,0,98030,473519,-122197,2574,14446
3693900985,20140529T000000,mid,436500,2,1,1260,5000,1,0,0,3,7,1040,220,1951,0,98117,476782,-122397,1510,5000
