id,date,mean_price,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
425049036,20150309T000000,high,649000,2,1,1280,4840,1,0,0,3,7,1200,80,1908,0,98115,476762,-122299,1860,5500
2553300270,20141105T000000,high,649000,4,2.5,2980,12764,2,0,0,3,10,2980,0,1994,0,98075,475857,-122027,3080,9810
2025079045,20140623T000000,high,649000,2,1.75,2260,280962,2,0,2,3,9,1890,370,2005,0,98014,476359,-121.94,2860,219542
318300040,20140923T000000,high,649000,5,3.25,3990,13087,2,0,0,3,9,2400,1590,1991,0,98042,473632,-122061,2580,13633
6102400166,20140905T000000,high,649000,3,2,1810,17006,2,1,4,3,8,1810,0,1913,1987,98166,474663,-122369,2180,24911
2768100510,20150402T000000,high,649000,3,2,1530,1442,3,0,0,3,9,1530,0,2015,0,98107,476692,-122372,1620,1456
8150600250,20141217T000000,high,649000,4,2.5,2730,4847,2,0,0,3,9,2730,0,2008,0,98126,47549,-122374,1250,4840
3590000050,20140923T000000,high,649000,4,2.75,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,474823,-122124,1570,10500
1806900502,20141014T000000,high,649000,3,3.25,1720,936,2,0,0,3,8,1030,690,2004,0,98112,476201,-122309,1720,1527
322069180,20141120T000000,high,649500,3,3,3730,383328,1.5,0,0,4,9,2230,1500,1990,0,98038,474257,-122.03,1940,217800
3224059107,20150508T000000,high,649500,4,3,3150,6599,2,0,0,3,9,3150,0,2008,0,98056,475279,-122199,2680,9430
3888100022,20140925T000000,high,649800,4,2.5,2280,9827,2,0,0,3,8,2280,0,1995,0,98033,476883,-122168,1660,9827
522079067,20150408T000000,high,649950,3,2.5,3310,387684,1,0,0,3,8,2160,1150,1919,1996,98038,474167,-121936,2340,189050
2770604365,20140623T000000,high,649950,3,2.5,1500,1375,2,0,0,3,9,1200,300,2014,0,98119,476451,-122375,1680,1627
7997200130,20150128T000000,high,649950,3,2.5,2420,7500,1,0,2,4,8,1210,1210,1944,0,98117,476949,-122389,2340,7500
2141340040,20140911T000000,high,649950,3,2.5,2150,15304,2,0,0,4,9,2150,0,1979,0,98006,475573,-122136,2540,10507
2568300045,20150319T000000,high,649950,6,2,1900,8240,1,0,0,2,7,1200,700,1964,0,98125,477037,-122296,1900,8240
2997800075,20140929T000000,high,649950,3,2.75,1670,1350,3,0,0,3,9,1350,320,2014,0,98116,475764,-122408,1520,4800
926069009,20140609T000000,high,649950,4,2.5,2350,63162,2,0,0,4,8,2350,0,1994,0,98077,477545,-122047,2370,63162
3566800485,20150223T000000,high,649950,4,3.5,2440,3012,3,0,1,3,8,2440,0,2005,0,98117,476923,-122392,1860,4650
1980200236,20150417T000000,high,649950,3,2.5,2420,6847,2,0,0,3,9,2420,0,2009,0,98133,477329,-122356,1180,8100
7504010750,20140924T000000,high,649990,4,2.25,2130,11900,2,0,0,3,9,2130,0,1976,0,98074,476408,-122058,2590,11900
9297300055,20150124T000000,high,650000,4,3,2950,5000,2,0,3,3,9,1980,970,1979,0,98126,475714,-122375,2140,4000
1516000055,20141210T000000,high,650000,3,2.25,2150,21235,1,0,3,4,8,1590,560,1959,0,98166,474336,-122339,2570,18900
6388930390,20141120T000000,high,650000,5,3.5,3960,25245,2,0,0,3,9,2500,1460,1996,0,98056,47525,-122172,2640,13675
9385200055,20140912T000000,high,650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,0,98116,475815,-122402,1510,1352
7852170140,20150510T000000,high,650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,0,98065,475416,-121864,3030,5335
7202331420,20140620T000000,high,650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,98053,47683,-122039,2740,6587
1189000030,20140603T000000,high,650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,98122,476136,-122299,1590,3840
2321300390,20141105T000000,high,650000,3,2,1870,3388,1,0,0,4,8,1230,640,1925,0,98199,476372,-122395,1780,4050
8832900550,20140912T000000,high,650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,0,98028,477605,-122267,2390,11782
9277200111,20140714T000000,high,650000,4,1.75,2010,5070,1,0,1,4,7,1300,710,1963,0,98116,475793,-122402,2180,5400
686500030,20141202T000000,high,650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,476261,-122125,2560,10004
4083305445,20140815T000000,high,650000,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,98103,476518,-122335,2030,4590
7578200310,20141112T000000,high,650000,4,2,2208,5000,3,0,0,5,8,2208,0,1917,0,98116,475711,-122383,1760,5000
6690500320,20141027T000000,high,650000,3,1,1710,5992,1.5,0,0,4,7,1560,150,1928,0,98103,476861,-122354,1240,3001
1531000140,20140701T000000,high,650000,4,2.5,3350,46748,2,0,0,3,10,3350,0,2004,0,98010,473432,-122025,3350,39683
513000550,20140922T000000,high,650000,3,2,2520,5980,1,0,0,3,8,1790,730,1957,0,98116,475767,-122383,1590,5750
2126059234,20140924T000000,high,650000,5,3.5,5110,10018,2,0,0,3,10,3850,1260,2003,0,98034,477261,-122.17,1790,10018
3629910370,20150410T000000,high,650000,3,2.5,2190,3600,2,0,0,3,9,2190,0,2003,0,98029,475506,-121993,2300,3600
3176100110,20140506T000000,high,650000,3,1.5,1630,7475,1,0,1,3,7,1160,470,1940,0,98115,476725,-122272,2320,7475
2926049382,20141208T000000,high,650000,3,2,2800,10501,1,0,0,3,7,1400,1400,1954,0,98125,477055,-122315,2260,6534
7308900490,20140714T000000,high,650000,3,2.5,2540,8073,1,0,0,4,8,1880,660,1937,0,98177,477176,-122.36,2110,7702
868001295,20141029T000000,high,650000,3,1.75,1660,10819,1,0,0,4,7,1240,420,1942,0,98177,477045,-122379,3110,11853
249000115,20140828T000000,high,650000,3,1,1300,8266,1,0,0,4,7,1300,0,1953,0,98004,476337,-122199,1300,8707
2767602141,20141222T000000,high,650000,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47674,-122379,1510,3900
7974700112,20140714T000000,high,650000,4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,476737,-122284,2150,5280
318500300,20140919T000000,high,650000,4,2.75,2640,6240,2,0,0,3,9,2640,0,2001,0,98075,475788,-122059,2640,5898
7280300042,20150401T000000,high,650000,4,2.25,2330,7220,2,0,1,3,8,1600,730,1988,0,98177,477764,-122386,2220,9100
4151800195,20150330T000000,high,650000,3,1,1410,4840,1,0,2,4,6,1230,180,1942,0,98033,476646,-122204,1410,5400
1189000645,20141022T000000,high,650000,4,2,1930,3976,1.5,0,0,4,8,1930,0,1914,0,98122,476117,-122297,1470,4080
6646200090,20140819T000000,high,650000,4,3.5,3270,15704,2,0,0,3,9,2110,1160,1990,0,98074,476256,-122042,3020,8582
871001735,20140911T000000,high,650000,4,2.25,1910,5120,1,0,0,3,8,1300,610,1954,0,98199,476534,-122409,1810,5153
7923300285,20150312T000000,high,650000,4,2.25,2440,9320,1,0,0,4,7,1880,560,1957,0,98007,475933,-122135,1530,9335
9274203190,20140611T000000,high,650000,2,1,1030,5750,1,0,0,5,8,1030,0,1928,0,98116,475861,-122391,1570,5750
3619600143,20140505T000000,high,650000,3,1.5,2160,9000,1,0,2,4,8,1400,760,1949,0,98177,477241,-122369,3010,9000
224069145,20150401T000000,high,650000,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,0,98075,475936,-122012,2460,36677
1562000050,20150428T000000,high,650000,5,2.75,2580,7865,1,0,0,4,8,1480,1100,1964,0,98007,476208,-122139,2140,8400
2877100235,20141222T000000,high,650000,5,2,2400,3500,1.5,0,0,3,8,1900,500,1911,0,98103,476762,-122356,1520,4000
2867100190,20140618T000000,high,650000,5,1.75,1260,4500,1.5,0,0,3,7,1260,0,1926,0,98119,476452,-122369,1410,4388
7691800130,20140826T000000,high,650000,3,2.5,2790,6720,2,0,0,3,8,2790,0,2002,0,98075,475958,-122038,2620,6720
6430500233,20150416T000000,high,650000,3,2,1840,3075,1,0,0,5,7,920,920,1928,0,98103,476894,-122.35,1480,3774
8084400010,20150316T000000,high,650000,3,1,920,6750,1,0,0,4,7,920,0,1951,0,98004,476322,-122212,1460,8933
9136102057,20140905T000000,high,650000,4,2.5,2160,3139,1,0,0,3,7,1080,1080,1940,0,98103,476662,-122338,1650,3740
1266200130,20140615T000000,high,650000,3,1.75,2140,9484,1,0,0,3,7,1290,850,1953,0,98004,476234,-122191,1960,9630
5016001060,20140530T000000,high,650000,2,2.5,1740,2500,2,0,2,3,8,1210,530,1994,0,98112,47622,-122.3,1640,2500
7853240660,20140820T000000,high,650000,3,2.5,3060,7831,2,0,2,3,9,3060,0,2004,0,98065,475401,-121861,3140,7438
1868901190,20140807T000000,high,650000,4,2.25,2100,2500,3,0,0,3,8,2100,0,2001,0,98115,476726,-122298,1660,4000
1377300020,20150219T000000,high,650000,3,1.5,2120,8448,1,0,0,3,7,1060,1060,1940,0,98199,476438,-122403,1620,7920
1525079069,20140708T000000,high,650000,4,3,3720,57499,1,0,0,3,9,1880,1840,2003,0,98014,476469,-121897,2560,26372
2405500050,20140606T000000,high,650000,4,2.5,2840,9354,2,0,0,3,10,2840,0,1990,0,98074,476274,-122.04,2540,10200
8078360080,20140623T000000,high,650000,4,2.5,2400,7351,2,0,0,3,9,2400,0,1990,0,98029,475707,-122022,2330,7756
1153000040,20150429T000000,high,650000,4,2.5,2240,9934,1,0,0,4,8,1490,750,1968,0,98005,476147,-122166,2640,11622
2087700115,20141103T000000,high,650000,2,1.5,1900,4450,1,0,0,5,7,1500,400,1916,0,98144,475834,-122293,2130,5000
9201000120,20150422T000000,high,650000,3,2.25,1790,9927,1,0,2,4,7,1240,550,1969,0,98075,475822,-122077,2610,10700
9828200762,20140628T000000,high,650000,2,1,1050,2542,1,0,0,3,7,880,170,1904,0,98122,476172,-122298,1620,1809
6635000110,20150331T000000,high,650000,3,2.5,2380,3332,2,0,0,3,9,2380,0,2014,0,98034,477194,-122199,2590,4382
4178600100,20140721T000000,high,650000,3,2.5,2430,12997,2,0,0,3,9,2430,0,1992,0,98011,47744,-122194,2720,12500
2174503441,20140703T000000,high,650000,3,1.5,1380,4500,1,0,0,5,7,1380,0,1960,0,98040,475866,-122.25,1590,9000
3578600201,20140731T000000,high,650000,4,2.5,2860,5576,2,0,0,3,8,2860,0,2004,0,98028,47745,-122224,2290,10667
3222049055,20150116T000000,high,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1400,1965,0,98198,473554,-122324,3270,31450
3022079080,20140715T000000,high,650000,4,2.5,3420,222156,2,0,0,3,9,3420,0,2002,0,98010,473608,-121.97,3340,222156
5315100805,20141218T000000,high,650000,3,1.75,1940,10245,1,0,0,3,7,1940,0,1957,0,98040,475833,-122241,2720,11448
2387400120,20140929T000000,high,650000,4,2.5,2500,6005,2,0,0,3,9,2500,0,2001,0,98033,476922,-122174,2680,7200
3023039231,20140714T000000,high,650000,1,1,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,47448,-122472,1746,91476
9265200060,20141007T000000,high,650000,6,4.5,3900,9100,2,0,0,3,8,2870,1030,1979,0,98052,476612,-122137,2080,9216
4400200060,20141021T000000,high,650000,5,2,1910,4667,1,0,0,3,7,1010,900,1908,0,98112,476236,-122306,1230,2545
5318101040,20140731T000000,high,650000,2,1,1280,6000,1,0,0,3,7,1280,0,1965,0,98112,476339,-122282,2460,4800
2767704860,20140728T000000,high,650000,3,1.75,1550,5000,1,0,0,3,7,1250,300,1911,2011,98107,476722,-122372,1110,5000
5244800125,20140805T000000,high,650000,3,1.75,1840,2310,1,0,2,4,8,1140,700,1914,0,98109,476462,-122351,1670,4000
9573120260,20140610T000000,high,650000,4,2.25,2560,9731,2,0,0,4,7,2560,0,1973,0,98034,477261,-122246,1860,9731
2592200030,20140618T000000,high,650000,3,1.75,2920,9370,1,0,0,4,8,1620,1300,1981,0,98006,475491,-122151,2890,9609
7732500270,20140925T000000,high,650000,4,2.5,2820,15000,2,0,0,4,9,2820,0,1985,0,98052,477255,-122101,2440,15000
5035300570,20140923T000000,high,650000,3,2,2300,5000,1,0,0,4,8,1150,1150,1938,0,98199,476521,-122413,2300,5000
4221270350,20150323T000000,high,650000,3,2.5,2320,5284,2,0,0,3,8,2320,0,2004,0,98075,47591,-122017,2320,4383
9294300070,20140502T000000,high,650000,4,2,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,476815,-122269,2060,5000
524059208,20150220T000000,high,650000,4,1.75,1900,10454,1,0,0,4,7,1180,720,1954,0,98004,475933,-122195,2060,11325
3526039074,20140625T000000,high,650000,4,2.75,1910,16532,1,0,0,4,7,1420,490,1940,0,98117,476952,-122.39,2300,8250
1088810160,20141224T000000,high,650000,5,3.5,3990,10120,2,0,0,3,9,2820,1170,1990,0,98011,47741,-122208,2750,9622
3188100105,20141107T000000,high,650000,4,2.5,2110,6820,1,0,0,5,7,1530,580,1942,0,98115,476882,-122306,1420,6431
5418200340,20141013T000000,high,650000,4,2.5,2580,9450,1,0,0,4,8,1660,920,1959,0,98125,47703,-122.28,2060,9450
644000102,20150413T000000,high,650000,3,1,1520,10227,1,0,0,4,6,1520,0,1951,0,98004,475872,-122196,2710,10912
6696800030,20140923T000000,high,650000,4,2.5,2290,10186,2,0,0,3,8,2290,0,1985,0,98008,476353,-122124,2150,10186
6979900330,20150325T000000,high,650000,4,2.5,2630,28298,2,0,0,3,8,2630,0,1996,0,98053,476314,-121968,2840,26071
7923100410,20141009T000000,high,650000,4,1.75,2640,8215,1,0,0,4,7,1500,1140,1966,0,98008,475819,-122125,2070,7875
7811100230,20140724T000000,high,650000,4,2.75,2020,15810,1,0,0,4,9,1620,400,1967,0,98005,475921,-122155,2210,10160
7300200290,20140506T000000,high,650000,5,3.5,3480,36615,2,0,0,4,8,2490,990,1983,0,98075,475741,-122.05,2540,35910
4083300595,20141208T000000,high,650000,3,1,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,476595,-122337,1660,4240
5566100170,20141029T000000,high,650000,10,2,3610,11914,2,0,0,4,7,3010,600,1958,0,98006,475705,-122175,2040,11914
5113400364,20150126T000000,high,650000,4,1.5,2480,6383,1,0,0,3,7,1380,1100,1946,0,98119,476445,-122374,1440,6000
2880100795,20141105T000000,high,650000,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,0,98117,476767,-122365,1590,4700
4045900020,20150413T000000,high,650000,2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,477608,-122118,1740,21600
4310703070,20150413T000000,high,650000,6,3,2960,5000,1,0,0,3,8,1790,1170,1968,0,98103,476971,-122341,1280,1251
7202270440,20141023T000000,high,650000,4,2.5,2770,5612,2,0,0,3,7,2770,0,2001,0,98053,47686,-122036,2770,5177
7852170130,20150421T000000,high,650000,4,2.75,3260,5335,2,0,0,3,9,3260,0,2003,0,98065,475414,-121864,3180,5438
3210700170,20141202T000000,high,650000,4,2,1610,8976,1,0,0,4,8,1610,0,1966,0,98004,476011,-122192,1930,8976
2919201365,20140616T000000,high,650000,4,2.75,2610,4160,3,0,0,5,8,1910,700,1910,0,98103,476901,-122357,1470,4140
725069102,20150330T000000,high,650000,3,2.25,2180,60112,2,0,0,3,8,2180,0,1976,0,98053,476723,-122082,2060,120225
4154303125,20150423T000000,high,650000,3,1.75,2330,7200,1,0,0,4,8,1320,1010,1950,0,98118,47565,-122274,1820,7200
1842390130,20141024T000000,high,650000,4,2.5,2620,19864,2,0,0,4,8,2620,0,1984,0,98052,477014,-122122,2500,13285
4206901435,20150122T000000,high,650000,2,1.75,1450,4000,1.5,0,0,4,7,1350,100,1903,0,98105,476571,-122326,1310,4000
2324079057,20150302T000000,high,650000,3,2,2660,257875,1,0,2,4,8,1530,1130,1976,0,98024,47553,-121887,1710,64033
161000120,20141118T000000,high,650000,4,2,2850,4497,1.5,0,1,3,7,1730,1120,1910,0,98144,475876,-122292,2450,6000
5101404482,20140929T000000,high,650000,3,2.5,2220,6380,1.5,0,0,4,8,1660,560,1931,0,98115,476974,-122313,950,6380
4054710090,20150320T000000,high,650000,3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,98077,47722,-122026,2880,32688
4037000925,20150327T000000,high,650000,5,2.25,2400,13450,1,0,0,5,7,1200,1200,1957,0,98008,476007,-122117,1950,10361
8126300410,20140725T000000,high,650000,4,1.75,2390,12000,1,0,0,3,8,1470,920,1979,0,98052,477061,-122163,2110,12000
2450000165,20140618T000000,high,650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,98004,475827,-122195,2110,8114
4038600300,20140902T000000,high,650000,4,3,2900,15535,1,0,2,4,7,1870,1030,1961,0,98008,47612,-122119,2330,10217
6980500030,20141211T000000,high,650000,4,2.5,3700,4500,2,0,0,3,9,3700,0,2007,0,98028,477473,-122.23,3050,5047
2423069039,20140806T000000,high,650000,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,98027,474694,-121989,2270,54450
8032700110,20150409T000000,high,650000,3,2.5,1480,2159,3,0,0,3,8,1480,0,2007,0,98103,476533,-122341,1480,1554
9528101214,20141024T000000,high,650000,3,3.5,1494,1262,3,0,0,3,8,1494,0,2011,0,98115,476826,-122324,1494,1264
3630130010,20140714T000000,high,650000,3,2.5,1910,4363,2,0,0,3,9,1910,0,2006,0,98029,475482,-121996,1890,3732
8029770410,20150420T000000,high,650000,4,2.5,3160,8530,2,0,0,3,9,3160,0,2006,0,98059,475075,-122148,3160,6460
6762700376,20141126T000000,high,650000,3,2.75,1540,1251,2,0,0,3,8,1230,310,2002,0,98102,476298,-122321,1540,1287
4188300180,20141112T000000,high,650000,3,2.5,2870,7288,2,0,0,3,9,2870,0,2012,0,98011,477745,-122225,2870,5998
1972201772,20150409T000000,high,650000,2,2.5,1470,690,3,0,3,3,8,1470,0,2008,0,98103,476523,-122346,1480,1284
9268200484,20140513T000000,high,650000,4,2.5,2210,4861,2,0,0,3,9,2210,0,2013,0,98117,476959,-122364,1590,5080
224069105,20150410T000000,high,650100,2,1,1750,60872,1,0,0,4,7,1180,570,1973,0,98075,475946,-122006,2480,5425
9839301060,20150406T000000,high,650500,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,98122,476115,-122292,1740,4400
381000240,20140806T000000,high,650500,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1953,0,98115,476789,-122281,1930,5940
2205700470,20150122T000000,high,650500,5,4.25,3920,11412,2,0,0,3,7,3920,0,1955,2005,98006,475766,-122151,1400,9750
7853380480,20140529T000000,high,650880,3,2.5,2930,6050,2,0,0,3,9,2930,0,2008,0,98065,475151,-121883,2760,5765
194000505,20140904T000000,high,651000,3,2,1940,6440,1,0,2,5,7,970,970,1940,0,98116,475664,-122389,1730,4640
8078460550,20140513T000000,high,651000,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,0,98074,476334,-122021,2260,7035
721069087,20140507T000000,high,651000,3,2.5,3240,108366,2,0,0,4,10,3240,0,1991,0,98042,47327,-122094,2090,108366
9550204450,20141219T000000,high,651000,3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1919,0,98105,476662,-122326,1620,4080
7234601541,20140728T000000,high,651000,3,3,2260,1834,2,0,0,3,8,1660,600,2002,0,98122,476111,-122308,2260,1834
1703050420,20150330T000000,high,651100,4,2.5,2310,5526,2,0,0,3,9,2310,0,2003,0,98074,476299,-122.02,2500,5769
6430500238,20141216T000000,high,651500,4,1.5,1500,3075,2,0,0,5,7,1420,80,1929,0,98103,476893,-122.35,1480,3774
2856102336,20150325T000000,high,652000,3,2,1700,4080,1,0,0,4,7,850,850,1941,0,98117,476785,-122393,1480,5100
2769602880,20141002T000000,high,652000,3,2,2130,5000,1.5,0,0,5,7,1330,800,1925,0,98107,476746,-122362,2010,5000
1313000710,20141003T000000,high,652000,3,2.25,1920,9600,1,0,0,4,8,1560,360,1968,0,98052,476341,-122103,2040,9600
871001085,20150129T000000,high,652000,3,1,1470,6122,1,0,0,3,8,1200,270,1948,0,98199,476517,-122406,2200,6122
1703050520,20150414T000000,high,652100,3,2.5,2380,5017,2,0,0,3,9,2380,0,2003,0,98074,476297,-122021,2670,6066
7504400750,20150105T000000,high,652427,4,2.25,2770,13129,2,0,0,4,8,2770,0,1979,0,98074,476268,-122.05,2400,13129
6072760670,20141203T000000,high,652450,3,2.25,2230,11835,1,0,0,5,8,1630,600,1974,0,98006,47563,-122178,2190,10384
1023079147,20140820T000000,high,652500,4,2.25,2220,130244,2,0,0,3,8,2220,0,1989,0,98027,474989,-121.9,2680,130680
9310300215,20150506T000000,high,652500,4,1.75,3130,18253,2,0,0,3,7,3130,0,1978,0,98133,477402,-122348,1850,12220
3905010100,20140615T000000,high,652500,4,2.5,2700,9122,2,0,0,3,9,2700,0,1990,0,98029,475771,-121994,2500,9122
1939000030,20140627T000000,high,652500,4,2.5,2540,38677,2,0,0,3,9,2540,0,1987,0,98053,476694,-122044,2560,36280
1015000050,20150106T000000,high,652600,4,2.5,2220,5900,2,0,0,3,8,2220,0,2014,0,98117,476956,-122.36,1620,5900
3261020370,20140605T000000,high,653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,98034,477028,-122231,2480,8750
9830200380,20140917T000000,high,653000,3,3,3040,5067,3,0,2,3,10,3040,0,1993,0,98118,475409,-122267,1820,5998
4127000095,20141029T000000,high,653000,3,2,2680,8429,1,0,0,4,9,1880,800,1950,1991,98038,47372,-122036,1570,8640
3630120480,20140602T000000,high,653000,3,2.5,2290,3475,2,0,0,3,9,2290,0,2006,0,98029,475551,-122001,2340,3626
3447000090,20150428T000000,high,653000,3,2.25,2800,17300,1,0,0,4,8,1420,1380,1971,0,98006,475716,-122128,2140,12650
8079100640,20141201T000000,high,653000,4,2.5,2160,7000,2,0,0,4,9,2160,0,1989,0,98029,475659,-122013,2300,7440
441000065,20150505T000000,high,653000,2,1.5,1290,5141,1,0,0,4,7,1050,240,1947,0,98115,476878,-122.29,1290,5406
9238430660,20150326T000000,high,653000,3,2.25,2770,57745,2,0,0,3,8,2770,0,1985,0,98072,47775,-122124,2720,46765
7202280580,20150106T000000,high,653000,4,2.5,3120,5137,2,0,0,3,7,3120,0,2003,0,98053,476842,-122.04,2755,5137
224069010,20140725T000000,high,653450,3,2.5,2070,49658,1,0,0,4,8,1540,530,1980,0,98075,475936,-122013,2620,35160
2902200016,20141112T000000,high,653500,2,2.5,1680,1240,2,0,0,3,8,1120,560,2014,0,98102,476372,-122324,2060,3630
7524950730,20150327T000000,high,653675,4,2.25,2280,7229,2,0,0,4,8,2280,0,1984,0,98027,475609,-122081,2320,7735
293910070,20140723T000000,high,653750,4,2.5,2460,4166,2,0,0,3,9,2460,0,2003,0,98034,477072,-122232,2460,4964
3424089119,20150501T000000,high,654000,3,2.5,3240,60840,2,0,0,3,7,3240,0,1997,0,98045,475192,-121764,2570,204732
5101404144,20140724T000000,high,654000,4,2.5,2240,7540,1,0,0,3,8,1540,700,1962,0,98115,476965,-122308,1960,7250
8127700440,20141211T000000,high,654000,3,2.5,2570,5500,1,0,0,4,7,1320,1250,1961,0,98199,476417,-122397,1460,6250
8563001130,20140828T000000,high,654000,5,2.5,2960,8968,1,0,0,4,8,1640,1320,1965,0,98008,476233,-122102,1890,9077
8080400136,20140620T000000,high,654000,3,3.25,1530,1565,2,0,0,3,8,1280,250,2005,0,98122,476179,-122312,1530,1381
8562790480,20141006T000000,high,654000,3,2.5,2220,2873,2,0,0,3,10,2010,210,2012,0,98027,475311,-122074,2290,3213
6646200710,20150409T000000,high,654300,3,2.5,2490,8582,2,0,0,3,9,2490,0,2000,0,98074,47625,-122042,2870,7598
1279300085,20150318T000000,high,654500,4,1,1780,5000,1.5,0,0,3,8,1780,0,1947,0,98115,476761,-122297,2030,5000
3530200160,20140603T000000,high,654950,4,2.5,2790,45902,2,0,0,3,9,2790,0,1987,0,98077,477674,-122086,2890,42421
